E,F,G,H
80,11,29,35
23,91,65,10
45,16,33,64
35,78,99,29
37,84,4,55
58,97,13,59
68,18,42,13
64,27,73,96
69,80,66,35
44,57,42,57
73,33,76,3
36,39,7,78
9,68,19,31
66,10,66,14
53,15,27,91
55,9,70,6
14,81,77,80
61,3,10,27
34,74,93,64
75,16,45,49
24,76,92,92
60,43,53,20
89,98,44,30
38,5,76,90
32,66,19,50
67,43,88,96
87,2,52,34
56,8,49,61
28,71,23,91
94,38,81,12
49,30,28,90
26,34,34,47
37,17,30,7
37,38,3,55
97,90,64,22
98,93,15,10
13,98,53,26
76,54,34,65
61,5,51,51
92,37,8,25
83,73,86,84
44,62,31,49
77,45,88,54
86,39,14,37
53,50,28,81
39,93,49,35
72,81,78,85
62,11,24,76
50,5,3,18
43,88,77,49
26,93,72,28
50,86,73,97
31,92,58,43
81,4,78,37
79,99,97,32
44,9,71,83
90,97,6,15
9,45,32,64
5,90,80,72
2,28,95,57
30,47,53,2
89,74,23,72
87,6,91,5
84,90,63,32
65,91,69,75
79,97,67,23
59,71,18,74
2,57,72,44
82,87,72,78
26,18,66,32
2,32,4,92
8,76,2,5
60,4,63,66
33,49,23,97
27,93,87,88
26,27,3,89
46,74,61,48
80,89,83,32
59,35,46,74
33,71,57,8
68,61,84,42
27,93,64,29
89,35,27,45
89,29,60,22
30,2,28,97
86,9,32,4
25,56,28,10
94,88,79,3
56,30,49,86
4,58,46,72
59,49,19,44
89,4,20,93
22,46,47,51
63,5,8,96
9,73,28,32
56,18,43,60
95,68,24,36
5,50,64,17
17,96,71,35
54,1,4,44
82,26,11,87
15,10,30,44
13,83,93,17
81,67,37,86
10,78,33,46
52,65,95,88
33,7,23,51
40,81,86,50
92,9,10,36
2,4,78,85
74,83,8,83
49,19,74,87
9,15,72,66
89,65,16,86
31,12,69,48
32,15,47,3
13,81,68,48
98,97,46,67
17,68,89,91
35,26,88,94
28,59,38,11
59,87,96,8
65,41,73,59
21,93,30,11
45,50,92,6
17,47,11,87
13,99,81,77
14,49,8,38
88,73,16,46
5,39,25,32
44,11,67,21
50,9,10,78
65,71,8,44
99,56,28,13
90,48,32,80
70,95,83,26
90,13,92,10
90,84,77,61
2,54,6,37
98,2,66,88
65,88,62,88
42,44,61,77
93,9,21,29
37,62,35,38
96,79,32,28
61,32,37,41
3,33,48,1
51,17,29,73
99,31,39,91
95,38,54,92
86,22,57,55
66,61,95,33
98,72,3,83
37,85,23,27
98,51,20,53
36,15,6,9
27,51,12,3
73,59,90,16
6,26,34,84
53,19,53,8
49,20,53,72
67,53,36,80
83,43,96,80
86,39,94,36
93,36,58,64
64,11,74,15
88,11,90,99
61,79,75,57
80,11,53,93
21,95,30,68
62,35,46,65
14,21,51,56
62,98,4,85
39,53,91,36
97,58,6,15
82,16,47,18
94,34,22,89
6,37,72,51
59,87,57,55
68,58,8,62
57,12,28,9
72,63,48,17
84,57,26,8
36,89,37,98
96,21,54,64
30,50,60,37
23,34,90,55
53,86,8,65
75,16,35,19
12,22,72,13
25,21,51,98
49,38,21,12
33,70,96,56
6,81,5,36
23,29,53,11
14,67,16,18
80,78,81,99
62,99,81,8
22,95,68,15
94,21,71,52
77,22,59,26
66,87,45,78
93,36,57,35
99,70,90,12
9,38,98,58
94,12,19,39
33,84,35,28
91,12,36,17
99,23,79,17
43,31,32,8
11,44,34,19
62,23,95,75
58,90,98,41
11,2,27,8
71,70,61,50
80,68,43,12
48,60,2,14
3,74,79,43
64,62,12,60
26,40,15,68
83,71,81,39
83,11,38,8
71,76,71,88
34,87,58,39
23,58,83,41
26,87,28,24
10,68,30,36
92,41,90,22
54,89,91,40
29,97,92,13
65,30,98,54
59,20,36,3
80,93,89,90
95,64,97,84
49,93,29,18
52,29,30,48
95,56,43,13
77,84,60,98
40,59,64,94
18,23,38,5
7,37,66,93
81,48,8,54
98,98,3,94
28,44,78,41
50,65,71,47
46,11,43,45
86,97,51,82
12,62,90,49
61,68,9,36
65,15,21,55
42,95,8,87
98,91,91,74
87,37,15,37
35,25,56,58
83,99,82,16
7,52,4,37
47,60,90,91
67,82,20,61
83,40,54,13
24,26,35,84
69,55,14,86
3,68,77,39
30,6,77,55
3,62,76,8
78,71,5,75
78,37,22,40
66,85,99,59
68,74,24,89
1,4,41,27
95,86,68,33
43,39,88,1
94,4,57,72
71,33,65,51
82,63,89,40
72,45,65,31
43,20,29,83
31,45,37,19
75,2,65,55
1,94,80,91
82,2,39,75
52,20,75,9
57,80,3,38
38,86,85,70
18,96,21,91
3,73,44,76
88,39,34,7
92,62,89,50
56,33,73,47
34,64,18,75
19,35,26,30
97,8,27,32
77,18,6,25
97,90,88,40
49,85,96,19
47,24,81,6
89,72,53,28
83,3,88,20
47,26,48,58
96,3,28,95
93,30,5,73
93,34,44,89
64,26,6,90
17,83,48,9
31,7,23,38
72,16,3,15
64,11,99,92
74,13,50,82
95,21,30,79
57,47,99,98
69,74,28,85
8,62,19,74
38,44,42,6
46,26,39,68
80,7,36,60
36,32,44,82
82,19,83,67
32,61,81,41
90,98,81,1
24,27,99,91
24,7,43,91
63,33,60,25
1,20,29,89
41,57,27,74
48,8,14,96
79,50,96,26
1,2,83,32
83,19,22,56
53,47,7,68
71,73,25,51
46,35,14,66
33,10,22,50
49,12,64,25
7,10,3,27
31,18,16,25
81,75,54,17
77,70,96,66
78,37,70,66
85,66,82,83
31,85,40,44
65,21,73,22
34,11,66,85
24,82,66,46
3,59,95,54
65,23,22,78
50,40,70,71
38,22,78,97
15,43,34,28
97,89,66,62
12,76,45,45
5,47,55,76
32,19,80,11
75,48,81,58
96,67,13,19
95,79,70,85
50,30,3,60
29,16,26,92
46,60,99,15
9,4,82,12
94,33,59,50
44,32,14,8
99,78,59,57
8,51,63,36
69,37,8,28
60,12,68,44
86,31,81,63
34,14,32,85
56,31,82,28
43,32,13,57
99,54,88,62
93,26,31,57
26,90,51,75
67,21,76,79
94,44,31,55
16,90,15,8
5,58,59,4
88,83,20,62
84,48,70,31
50,94,3,52
54,77,44,84
46,17,81,9
73,85,45,54
87,8,41,75
56,92,8,16
69,80,47,11
45,92,61,55
66,18,40,9
31,49,87,76
57,86,43,53
32,26,41,67
35,85,25,84
63,56,84,45
34,48,68,20
5,95,9,42
16,1,32,7
84,43,86,44
7,33,52,80
18,30,77,32
13,68,5,43
97,45,95,53
27,24,26,37
57,6,58,77
14,11,56,56
86,27,41,19
28,68,57,76
45,27,69,14
78,75,92,65
50,97,65,14
64,53,80,6
11,46,49,71
99,56,24,47
35,89,1,34
67,71,36,87
96,29,5,87
27,68,2,4
12,16,74,60
9,17,26,7
72,25,18,12
98,80,74,16
39,48,10,20
26,57,20,41
84,78,48,3
8,59,58,64
80,65,17,7
55,65,94,23
97,28,49,10
1,1,92,39
19,47,33,68
54,16,55,54
68,84,62,52
80,7,39,91
82,96,69,44
20,5,82,88
70,72,9,63
83,96,33,21
22,89,63,46
25,36,38,83
71,52,11,89
7,85,35,41
56,2,53,23
43,12,40,77
15,68,46,76
16,94,81,49
27,4,4,69
73,29,60,58
4,88,39,85
90,24,54,75
31,78,49,10
64,36,89,96
53,37,96,61
1,95,97,8
70,64,51,85
48,59,70,33
34,87,70,11
48,95,36,4
58,74,82,98
71,28,34,78
50,85,84,31
56,92,5,28
69,94,76,59
20,54,94,73
6,80,69,48
80,15,8,68
97,10,89,70
55,70,79,61
96,36,57,92
76,30,30,6
17,6,48,16
63,40,32,25
18,89,70,38
60,72,89,32
95,85,88,76
12,85,30,53
37,49,42,30
27,7,40,20
40,66,26,15
23,43,14,3
90,42,48,89
58,29,54,4
30,66,4,84
76,36,46,45
88,49,34,74
60,32,67,36
66,74,36,71
39,45,21,40
99,56,23,28
14,8,81,33
32,13,74,15
44,78,63,90
42,16,25,34
46,35,86,68
32,10,67,20
40,19,92,27
71,97,23,44
47,17,19,38
35,54,79,53
30,55,35,25
57,81,64,92
49,22,80,21
44,66,46,82
48,14,60,51
96,70,25,74
33,40,42,77
96,89,56,30
26,62,29,14
63,21,66,21
30,22,27,67
83,75,2,12
77,43,41,2
45,39,9,43
36,28,32,25
27,93,4,78
76,76,90,59
20,55,62,18
57,61,76,19
81,61,78,34
86,27,79,31
96,98,29,4
8,34,85,89
14,71,81,40
56,5,1,92
61,41,73,90
54,68,53,16
38,53,94,65
40,79,8,74
49,70,2,81
33,51,13,62
61,41,11,83
86,8,89,55
15,54,84,33
42,28,13,25
58,10,26,70
87,41,45,1
89,38,17,18
54,25,43,67
38,72,32,18
27,34,38,36
24,1,44,56
34,92,39,87
81,73,60,83
8,66,64,55
66,56,71,16
27,81,43,66
85,38,67,54
66,44,66,54
77,84,38,16
92,5,75,56
76,57,5,59
79,31,45,6
83,93,66,53
58,41,70,64
27,51,32,14
1,71,90,75
5,68,29,4
31,97,5,33
28,18,51,26
90,54,77,76
68,81,38,88
94,97,68,4
46,80,35,80
43,97,74,40
32,45,99,23
73,58,26,40
84,9,29,16
56,41,91,25
42,96,70,58
37,69,29,46
99,55,27,62
81,37,57,82
34,93,34,28
25,25,33,94
37,1,65,5
74,8,63,10
97,38,95,59
60,21,68,72
20,41,13,80
38,39,45,14
18,40,84,42
86,98,18,86
3,68,82,86
8,90,24,1
25,55,96,83
92,44,40,68
12,33,39,90
7,72,24,18
92,65,62,48
62,9,16,40
72,83,90,24
53,65,76,7
41,75,18,29
63,1,46,18
41,80,35,81
67,10,27,45
66,46,9,76
80,1,56,89
59,9,18,1
91,32,71,87
97,87,74,25
47,49,77,30
12,13,38,6
8,87,62,48
86,76,43,31
91,49,69,98
89,47,25,54
93,22,57,35
99,83,26,62
52,29,1,23
10,8,37,55
12,53,59,59
48,82,46,93
8,86,72,60
80,54,30,25
52,64,82,54
37,90,43,26
10,53,29,65
34,91,86,93
93,25,42,9
65,75,95,60
71,2,67,20
67,30,55,40
99,6,9,45
95,76,30,58
29,95,97,92
97,97,28,14
80,74,2,46
65,77,56,4
25,77,9,40
47,97,79,45
59,33,38,20
13,43,32,6
58,25,37,76
28,15,1,86
69,64,63,65
57,72,54,37
35,39,24,36
53,70,99,61
29,21,73,35
71,39,85,76
13,93,31,92
97,76,7,32
85,46,62,21
52,61,6,29
62,1,59,73
45,60,33,1
9,22,94,81
60,33,95,46
75,39,55,63
4,97,33,44
22,41,98,5
36,90,90,60
5,44,24,59
85,29,64,57
12,77,89,91
20,84,38,50
51,8,94,50
64,47,50,99
20,51,8,84
23,61,72,47
85,97,62,7
55,1,83,80
55,33,90,55
49,78,63,66
55,36,92,50
63,28,28,29
38,31,9,4
46,70,90,55
64,82,75,78
85,86,76,10
45,53,72,23
48,65,20,97
9,49,17,76
73,91,83,95
8,46,90,88
61,96,93,76
61,43,9,76
43,54,88,43
40,47,91,37
51,75,63,86
20,63,59,19
76,16,37,17
40,65,96,2
22,7,96,78
16,42,29,21
35,78,44,55
48,79,86,93
58,61,51,82
86,8,88,89
88,56,19,24
83,57,4,97
84,53,72,3
84,25,60,29
46,66,16,78
58,26,15,1
36,39,30,48
55,38,81,24
40,14,24,47
53,6,29,66
10,45,77,88
72,13,4,24
7,96,22,4
91,55,60,83
32,99,18,31
10,24,70,13
40,52,81,39
81,78,9,85
88,47,90,67
9,90,79,29
31,80,30,9
11,55,57,28
64,21,28,73
41,82,43,75
57,20,33,67
37,1,78,30
39,69,20,80
13,77,49,7
58,7,94,79
85,37,27,45
86,48,53,96
97,99,93,69
61,16,31,22
73,94,30,40
48,41,53,12
62,89,17,96
58,96,42,65
84,41,60,71
43,57,44,90
2,17,83,46
95,83,34,16
27,76,99,52
22,86,14,90
47,68,20,34
81,42,79,89
84,46,9,93
31,81,16,74
25,66,33,80
3,75,2,76
11,75,82,51
88,34,25,16
49,35,84,42
46,15,40,32
96,39,49,8
40,97,72,35
90,9,20,49
52,17,16,67
74,44,30,62
36,17,95,2
26,61,73,78
4,30,90,35
71,4,30,11
58,94,91,43
7,30,32,9
78,48,1,16
19,99,40,35
48,54,41,97
42,62,18,62
42,97,28,54
79,5,66,83
10,97,18,52
83,55,26,78
93,74,9,50
10,31,73,21
33,76,30,68
21,73,77,35
28,47,50,59
68,63,31,72
9,56,39,98
92,66,70,95
73,42,38,42
24,13,13,1
47,72,56,69
20,80,5,94
28,37,25,21
12,96,94,99
86,60,22,86
45,32,64,41
54,26,48,41
65,21,53,23
45,95,76,13
94,91,33,88
97,18,81,10
12,57,68,93
56,16,47,59
4,54,61,27
23,66,10,89
69,29,66,67
17,71,17,99
43,14,58,9
68,44,45,24
90,85,38,65
45,43,4,9
41,95,32,51
78,64,18,22
24,70,40,71
66,7,28,42
20,3,65,8
78,86,66,27
80,51,22,73
41,65,64,21
4,93,26,80
54,73,81,70
53,61,26,49
9,40,86,95
51,65,53,77
25,69,52,28
73,3,98,13
97,36,70,88
20,78,6,99
32,44,91,49
43,51,67,98
55,63,21,47
16,35,14,29
90,31,40,60
90,39,11,76
65,71,76,55
82,13,36,64
6,27,86,53
74,80,39,41
14,19,83,4
77,29,58,75
80,7,89,35
93,64,34,56
31,79,51,51
16,10,65,63
19,77,34,63
9,38,31,48
17,96,25,51
14,17,15,46
36,90,37,6
97,91,18,97
23,12,43,50
34,20,98,15
6,13,79,24
10,75,92,53
54,68,41,66
13,52,69,27
10,79,5,95
54,28,8,66
42,28,65,11
21,80,50,52
80,67,67,15
95,32,59,32
37,18,71,69
93,11,13,21
61,94,38,41
2,49,69,86
97,43,18,2
58,94,88,73
48,45,92,60
65,2,76,64
62,38,79,89
89,58,54,3
4,1,11,80
59,25,41,16
51,79,38,78
52,75,31,97
76,91,74,71
90,44,29,57
67,67,55,67
55,68,93,37
32,73,75,68
76,16,75,62
67,56,47,45
65,47,32,8
20,6,7,43
34,73,87,73
15,72,38,84
34,87,38,76
28,7,35,92
19,14,99,36
19,97,56,95
52,89,17,28
14,31,63,94
87,63,37,13
9,67,18,31
96,75,49,41
91,78,75,50
36,1,2,17
93,8,36,19
34,49,50,65
5,86,13,10
87,38,27,24
39,97,17,70
66,35,72,8
46,29,92,89
30,70,31,26
27,5,10,86
58,43,51,37
73,69,94,8
11,70,95,9
70,35,89,9
60,21,48,20
75,97,37,82
87,1,76,93
7,12,47,42
92,88,51,50
86,54,72,43
81,18,84,52
64,60,59,76
64,43,10,59
91,43,85,92
96,50,50,97
10,36,81,27
4,39,68,30
13,90,38,76
26,27,55,9
74,64,36,70
80,26,82,61
63,5,12,46
65,47,40,84
76,52,42,6
20,16,45,43
35,14,21,48
86,63,97,9
14,49,68,4
23,35,14,74
75,33,52,17
82,56,39,81
40,83,59,8
28,64,94,38
39,88,33,83
52,23,59,98
32,69,63,91
81,68,27,91
35,17,87,81
48,43,3,77
85,84,22,18
91,31,59,69
86,58,39,94
63,98,51,28
21,98,86,88
12,28,31,56
56,14,62,63
24,4,41,61
49,35,23,79
36,9,62,40
40,25,99,45
21,71,19,41
27,89,8,14
80,98,25,99
26,91,73,40
97,7,71,65
91,16,49,12
24,86,6,79
49,14,77,32
90,6,13,67
15,18,44,97
82,4,18,64
6,97,71,89
21,51,87,19
68,4,49,3
19,70,28,78
59,64,13,73
23,80,98,73
46,94,46,81
1,42,25,58
91,14,57,89
79,74,71,97
95,18,96,59
60,66,44,49
94,61,36,63
49,87,27,16
25,66,46,50
3,93,40,43
85,19,48,46
26,29,76,80
52,53,22,1
15,10,53,56
97,11,6,86
91,60,68,55
10,89,17,17
34,74,49,18
21,70,25,1
24,77,87,90
44,2,44,56
93,90,87,62
19,22,88,50
44,70,9,16
63,53,27,84
45,91,18,73
30,31,72,73
95,16,31,29
38,8,52,35
1,36,33,80
93,22,59,19
90,65,59,97
27,84,48,58
41,13,52,21
75,42,85,93
18,78,98,87
90,43,39,31
77,50,7,45
83,57,3,63
56,50,75,57
19,73,72,60
83,40,18,30
49,10,11,76
73,29,9,76
1,39,64,97
79,23,22,25
2,67,89,45
15,41,3,69
36,40,27,78
34,82,70,83
72,84,25,6
84,22,34,50
45,37,23,47
22,37,31,17
90,94,29,24
76,39,48,20
43,30,91,92
63,85,75,74
78,50,76,57
15,93,35,34
83,63,86,26
33,28,5,82
20,39,34,82
78,53,97,29
21,55,56,65
61,88,57,90
28,85,7,57
88,40,61,25
42,23,33,30
29,66,90,82
72,12,21,70
56,13,58,15
42,63,35,44
36,74,52,18
53,26,94,92
59,29,35,34
15,40,38,75
18,63,78,93
16,53,96,80
31,65,11,49
88,94,10,32
32,58,16,91
7,16,31,39
67,18,17,56
49,73,40,31
9,95,41,8
96,54,53,64
50,60,80,50
41,5,7,23
10,57,69,39
40,17,16,26
69,60,51,91
34,18,25,3
55,39,27,30
33,1,20,19
61,21,86,61
34,53,33,61
38,81,79,62
54,71,72,46
86,60,6,72
28,83,2,64
37,35,65,8
26,97,15,96
79,37,8,4
20,45,82,74
61,85,83,85
51,69,78,30
6,19,29,81
36,39,16,16
75,52,27,27
82,76,96,59
84,76,67,47
88,51,55,43
8,29,12,79
24,61,62,8
78,55,32,32
80,9,34,19
39,62,9,96
26,49,5,15
38,76,31,21
36,12,45,19
29,43,32,25
84,33,20,80
99,64,36,62
83,83,50,93
86,33,3,36
54,94,71,52
50,50,3,49
43,73,55,50
2,61,95,60
10,41,16,76
42,49,31,54
94,19,51,77
67,47,50,11
85,78,61,89
90,70,91,78
59,24,95,74
28,40,73,19
82,78,49,98
63,22,27,63
38,30,18,54
71,82,33,79
91,38,24,92
7,13,44,99
12,77,20,13
46,18,98,95
75,90,46,46
67,49,18,9
21,42,36,2
68,11,38,58
52,30,54,60
33,96,61,50
25,8,39,10
13,16,99,97
40,59,38,69
82,24,71,37
31,48,42,89
95,40,27,8
48,70,51,54
13,5,22,46
33,16,5,87
1,7,15,38
64,18,41,3
12,97,67,98
61,77,26,59
20,61,7,9
38,34,86,75
69,79,50,32
56,46,97,14
51,23,31,73
86,88,48,75
54,3,94,76
35,74,95,16
73,33,90,30
10,22,85,31
19,71,57,2
37,37,88,27
96,66,65,27
71,99,71,87
11,57,93,3
66,89,93,27
75,97,17,82
70,43,36,89
77,15,88,17
36,68,98,94
99,76,37,1
39,88,95,16
77,19,96,57
11,2,8,19
53,14,83,41
96,48,30,48
18,39,96,8
12,2,27,76
29,32,64,9
2,18,37,6
49,44,88,50
28,82,64,36
90,63,23,89
53,74,21,97
20,16,73,77
25,42,43,52
38,21,3,64
43,22,54,38
51,96,36,66
5,6,52,95
26,31,29,26
29,16,92,79
33,98,83,48
43,16,92,48
95,37,33,47
71,47,57,81
32,69,42,88
15,5,59,7
53,17,76,96
27,23,22,10
34,12,63,14
20,88,63,30
89,82,19,64
43,41,43,62
92,89,6,43
99,56,37,92
62,43,65,21
81,64,45,87
23,42,80,69
33,54,5,54
67,10,97,94
93,26,76,48
15,4,78,46
15,44,93,19
86,77,94,34
98,42,61,65
57,6,22,1
62,78,20,93
15,49,88,28
75,17,41,84
96,56,38,14
13,17,30,56
88,45,42,57
37,67,95,3
16,18,46,11
34,61,37,91
26,19,67,67
67,46,89,29
16,6,13,5
44,90,60,31
71,48,66,42
56,54,6,3
58,61,16,71
75,32,77,30
80,99,20,23
97,36,49,42
34,66,7,18
40,24,67,11
69,59,39,55
46,89,51,60
26,11,66,6
85,33,48,58
69,65,1,4
67,87,98,4
29,35,82,60
28,58,2,33
99,78,73,3
68,85,81,78
78,7,26,47
44,31,9,78
80,33,81,81
92,85,35,26
43,48,42,23
79,83,21,83
64,63,99,93
84,50,28,88
78,1,86,4
34,18,38,34
78,1,20,78
2,70,75,74
70,38,54,15
46,4,66,71
74,45,69,75
81,59,14,86
15,47,75,62
87,17,83,27
96,76,42,42
59,82,50,56
23,80,48,68
29,71,93,75
76,92,10,61
20,89,19,43
97,14,25,11
23,22,49,64
64,97,59,40
90,60,78,32
19,28,9,78
9,35,97,82
77,97,69,18
50,55,36,85
1,99,17,58
19,71,86,58
83,17,21,68
46,7,91,69
99,60,42,81
23,19,35,98
91,7,87,73
35,89,37,62
88,5,68,1
