A,B,C,D
87,83,88,84
76,38,67,81
69,39,57,39
26,96,29,69
31,50,57,60
78,32,86,87
95,9,31,85
28,42,42,21
73,48,56,27
30,4,79,29
76,62,15,66
47,79,74,26
97,53,27,61
50,39,52,30
48,43,95,64
38,21,91,43
87,14,25,98
15,56,14,21
46,51,34,47
22,25,52,26
95,12,4,1
93,60,59,50
19,97,73,56
30,69,3,72
27,91,74,72
4,87,39,7
4,37,9,86
93,37,43,50
29,58,89,92
80,44,77,19
3,34,75,36
46,84,32,52
45,4,33,88
93,72,20,75
1,11,7,17
85,1,23,45
50,26,6,99
92,92,2,14
91,45,34,9
31,55,16,34
98,97,17,68
32,63,75,68
94,87,65,52
21,77,37,30
9,34,18,87
30,41,28,84
56,21,90,40
3,4,44,27
44,47,14,15
37,22,13,84
91,12,34,18
37,68,40,57
5,86,84,18
40,58,59,39
72,60,25,35
70,37,90,66
44,85,16,62
36,26,98,68
80,71,87,77
96,81,10,54
87,15,21,50
80,41,15,65
54,11,11,92
9,70,73,93
58,91,20,87
91,23,71,14
64,51,39,70
92,41,45,53
71,32,24,95
14,7,41,72
9,51,42,87
53,29,82,40
29,20,15,45
89,98,40,73
73,33,73,25
58,47,47,18
3,69,90,39
51,54,34,41
4,16,8,60
77,51,69,91
29,34,72,83
85,33,27,98
71,65,30,89
74,65,13,90
24,29,86,27
91,56,8,93
49,85,37,90
12,18,67,91
29,70,37,22
84,73,9,1
72,88,66,51
6,30,3,99
62,14,25,58
50,44,35,95
45,39,55,15
81,94,8,54
50,59,99,63
84,86,95,61
37,15,70,33
80,38,23,30
83,25,54,20
92,17,65,61
9,64,66,31
40,2,44,29
98,2,20,75
81,92,49,16
95,39,75,52
40,49,79,31
89,30,81,7
89,16,53,44
60,77,35,22
76,27,99,97
30,31,34,65
52,60,20,21
30,7,67,78
31,79,26,33
25,1,74,11
82,87,99,29
91,57,26,67
15,18,66,15
26,21,8,96
20,65,60,69
7,38,7,49
54,4,83,89
47,51,99,59
11,63,58,26
90,23,77,26
69,95,33,84
21,2,87,32
16,39,44,50
27,65,58,41
82,58,38,38
7,6,63,93
54,58,22,50
89,26,59,21
69,53,4,58
25,40,47,50
41,5,84,26
27,13,90,25
36,34,41,5
87,30,32,6
8,43,19,44
72,33,38,56
95,88,74,4
57,54,43,91
19,25,3,35
67,27,51,48
40,47,67,74
97,62,80,43
85,85,15,65
91,55,12,92
50,40,39,61
83,12,62,24
75,29,2,83
20,17,63,34
46,78,50,46
8,70,57,4
7,1,82,25
9,20,2,38
17,42,2,22
57,85,93,87
58,95,43,25
26,22,35,98
96,71,91,60
30,2,2,95
43,14,76,23
66,74,71,8
28,59,95,51
49,39,35,92
36,55,16,33
75,32,13,62
59,6,43,23
66,41,58,8
62,21,29,48
59,24,37,73
32,88,89,47
26,96,26,38
99,76,87,23
93,20,93,77
90,64,21,37
5,13,67,77
91,30,88,67
71,35,68,10
76,3,78,75
48,36,62,54
81,54,26,26
32,75,33,15
53,77,7,8
74,65,89,59
83,41,29,24
85,20,55,3
35,39,11,98
21,66,40,21
24,71,24,8
86,47,58,46
19,98,68,64
16,94,81,35
34,84,70,57
56,4,63,73
75,49,97,7
41,37,92,75
21,75,5,37
57,17,73,81
14,23,67,67
82,54,8,84
69,19,82,67
1,13,10,82
17,13,95,92
53,25,48,53
13,41,17,4
71,20,98,61
75,39,19,54
19,47,86,26
40,5,8,41
90,57,21,78
94,53,57,14
1,12,24,98
36,57,80,47
55,98,20,88
15,57,74,12
49,37,58,46
25,1,64,23
80,87,8,19
1,28,49,83
67,90,35,71
60,93,87,63
2,56,40,49
42,50,33,81
49,35,41,9
60,1,40,14
95,64,52,13
42,87,9,15
70,17,65,45
93,26,66,90
16,10,96,55
33,75,14,17
85,68,84,73
68,92,77,15
22,64,17,21
53,16,52,10
75,87,24,26
61,66,22,50
39,69,96,88
71,68,9,24
59,99,31,26
53,96,79,27
39,3,32,67
61,58,95,94
41,9,55,64
53,73,12,56
81,96,77,1
29,53,99,19
46,90,68,45
34,8,59,73
65,14,33,23
96,86,22,2
84,21,70,53
64,93,82,23
76,24,23,77
27,8,17,57
99,35,1,24
5,88,34,52
3,60,8,33
36,53,20,38
74,47,73,38
48,32,67,92
15,59,75,54
23,38,60,25
38,47,4,91
86,57,43,27
33,17,70,60
82,5,87,73
49,7,46,84
38,81,70,76
13,1,47,34
85,79,21,99
36,25,6,7
11,62,24,33
48,22,44,27
19,80,75,9
37,82,78,52
64,11,61,76
55,73,56,82
99,98,16,77
64,98,97,35
79,24,86,95
62,28,72,50
30,93,70,81
97,77,11,31
90,53,61,53
66,15,31,42
88,30,13,29
63,51,51,94
44,35,7,87
10,25,31,78
29,68,77,99
96,53,91,74
50,3,46,85
4,91,14,98
17,8,60,57
89,77,74,30
26,43,50,62
54,80,21,78
70,73,52,1
88,21,65,86
55,58,67,64
52,45,39,55
54,72,21,22
15,40,79,32
11,98,77,18
43,57,24,16
50,33,44,56
8,77,17,2
71,28,44,55
68,86,30,71
3,34,14,91
31,46,20,62
96,39,92,24
62,85,63,56
78,98,84,12
71,54,75,95
89,77,31,58
97,1,30,76
76,46,69,68
2,76,1,55
33,26,40,11
34,76,88,61
10,2,6,9
68,74,82,1
36,96,25,90
33,69,55,55
26,47,42,33
83,20,86,71
11,4,88,31
88,75,33,86
34,81,26,84
87,52,78,71
19,32,23,81
33,66,85,25
27,32,92,26
86,49,20,70
37,60,62,58
73,55,66,48
70,5,17,3
50,91,54,90
26,1,45,59
17,61,96,91
51,92,47,83
50,82,48,36
71,69,33,1
62,63,5,78
81,68,63,54
57,63,88,44
57,91,88,59
83,8,26,58
55,77,17,5
90,5,64,58
91,61,92,43
65,83,2,24
93,23,78,77
11,31,52,67
78,58,3,22
23,13,95,56
88,13,69,1
1,94,37,9
82,36,28,64
17,2,90,27
66,97,80,2
28,97,96,27
11,21,62,52
90,64,83,72
83,53,32,56
41,16,30,53
81,8,1,53
73,84,39,5
21,68,34,81
13,64,72,17
25,51,14,30
78,20,41,15
30,73,23,64
43,85,14,49
52,69,10,64
52,46,86,78
32,74,61,22
70,77,39,82
75,73,15,17
81,77,87,83
8,88,34,48
7,94,39,74
14,5,87,4
84,40,49,47
17,55,43,97
46,47,25,29
6,15,89,98
22,39,39,66
13,41,64,30
69,37,91,90
89,90,13,8
29,85,99,47
51,7,66,85
11,64,91,17
85,89,10,1
16,16,69,34
58,92,5,24
8,97,36,95
86,46,27,70
60,47,27,38
75,74,27,55
1,31,12,69
84,23,13,94
81,62,65,81
32,25,71,20
48,44,22,57
2,73,77,98
34,10,29,59
52,93,60,1
37,59,5,74
87,71,15,39
80,13,86,35
7,14,83,63
76,6,80,5
56,66,35,96
28,35,1,57
86,82,48,93
79,46,47,56
83,73,91,36
95,87,74,18
67,20,10,53
78,93,8,26
28,58,93,29
11,66,38,88
72,43,83,70
72,25,9,44
6,24,75,8
99,11,54,62
73,52,33,76
90,29,82,44
37,11,42,33
5,12,22,34
39,25,73,34
51,29,39,13
30,19,12,90
71,29,48,39
3,68,1,46
83,57,36,54
40,42,96,81
62,37,25,21
7,58,82,90
65,94,76,63
9,85,25,29
22,7,81,41
70,50,72,76
56,16,45,5
91,33,93,29
75,11,36,43
44,86,12,94
72,96,32,23
89,98,3,2
1,5,23,7
89,81,24,11
76,13,7,72
9,77,23,18
30,10,86,25
8,14,1,5
37,8,97,95
14,1,24,58
51,18,39,72
16,44,33,71
89,68,48,46
96,20,86,21
5,19,76,22
15,64,71,10
91,13,42,43
66,23,54,81
76,96,99,65
95,69,65,72
86,56,14,40
45,75,22,35
89,87,3,84
85,12,14,64
41,31,47,18
91,33,76,79
62,80,72,23
29,4,94,96
47,73,37,39
96,98,66,22
1,89,8,2
13,81,33,15
9,89,39,10
56,4,48,74
75,70,72,3
46,11,1,42
99,89,63,49
43,76,4,51
11,70,54,88
28,12,45,66
32,87,39,84
15,62,11,78
84,98,31,58
45,72,51,96
27,29,16,6
53,23,69,28
18,5,74,85
73,51,16,93
63,2,40,62
92,65,39,3
77,90,89,87
21,49,30,63
77,89,28,33
28,93,89,34
68,68,32,12
19,1,89,35
4,78,98,32
99,19,81,51
66,61,89,38
27,14,88,5
51,92,45,97
97,95,56,67
89,62,52,97
61,20,58,17
82,88,19,49
22,1,69,78
48,69,96,43
15,10,4,4
59,58,41,15
78,44,77,25
15,8,43,14
93,15,80,40
33,47,5,70
73,21,13,48
32,12,87,61
92,85,27,42
69,63,81,80
74,46,2,74
53,6,45,59
96,10,69,40
73,51,23,53
15,10,40,20
25,52,90,22
3,25,72,45
17,26,72,2
42,43,89,87
77,88,95,2
40,63,37,25
17,46,75,69
93,80,84,63
78,28,77,39
42,46,36,10
16,46,9,25
96,61,86,12
66,62,79,51
19,83,30,83
96,99,33,16
86,47,13,1
31,92,35,34
32,73,71,66
53,67,69,52
78,58,37,51
61,90,46,40
14,89,82,8
15,53,29,8
50,41,25,88
60,9,73,56
96,40,27,48
58,37,11,85
36,89,73,1
4,57,9,22
58,32,24,32
18,17,61,91
10,83,71,28
48,99,12,25
26,99,91,59
97,69,82,69
35,94,55,59
70,33,25,99
46,17,33,89
83,62,83,45
75,72,42,28
95,27,71,33
62,45,39,72
76,29,68,3
83,83,84,12
15,92,34,34
53,70,26,65
24,15,36,95
66,55,9,97
42,53,80,55
39,16,69,42
93,76,70,47
69,25,73,42
12,96,8,2
86,48,95,17
81,28,92,37
35,45,44,3
64,83,56,18
76,38,88,70
96,9,65,47
84,82,17,29
10,75,39,96
10,26,72,70
25,37,28,94
88,18,77,96
61,9,13,9
4,59,24,71
81,81,53,5
61,78,40,44
11,72,94,12
89,1,65,54
4,57,12,4
74,92,23,13
68,75,63,93
46,35,24,31
87,90,34,59
81,47,40,26
53,64,25,28
24,82,84,76
68,47,57,33
47,96,46,44
26,52,66,66
71,59,17,69
19,37,64,91
9,9,58,18
2,81,31,14
24,93,88,94
91,95,73,87
39,95,68,20
15,75,89,94
97,7,67,36
14,41,80,23
51,50,33,92
79,78,61,32
49,74,27,84
73,87,58,68
32,19,61,42
24,19,49,62
12,14,26,33
73,51,55,20
54,36,60,14
65,79,95,13
13,62,92,68
95,15,98,86
77,97,96,40
94,75,35,94
99,72,61,8
91,72,70,81
90,21,5,10
66,17,85,56
31,66,10,37
59,66,86,34
19,2,31,62
20,77,22,69
10,40,29,56
35,40,60,27
55,58,29,5
20,69,36,35
14,19,23,57
95,46,18,55
47,81,44,25
12,39,66,18
58,81,18,76
81,90,33,47
33,58,89,89
15,66,94,88
23,10,8,31
40,43,18,73
36,10,9,43
87,52,50,95
48,16,96,70
14,44,5,19
85,40,80,38
2,31,51,62
18,46,53,87
66,3,71,85
25,35,41,91
66,31,19,31
10,43,14,53
85,40,55,94
71,81,16,58
62,63,82,3
41,30,2,30
52,5,67,52
85,12,93,38
1,49,1,32
58,41,23,92
90,44,18,28
14,16,83,75
96,54,72,36
33,5,11,39
33,65,10,69
62,96,63,16
94,87,39,44
33,38,82,84
23,80,93,39
56,27,36,74
35,96,30,3
85,80,62,37
36,72,33,97
82,49,44,3
26,54,13,82
92,73,79,35
62,42,77,2
82,6,39,1
84,18,72,79
18,66,84,78
88,62,70,38
81,64,72,71
54,15,2,33
27,93,86,68
17,67,70,71
54,98,17,56
19,62,13,98
32,16,84,89
88,69,23,38
70,41,25,50
76,34,15,50
44,21,66,56
81,87,42,48
48,93,76,27
53,26,15,39
23,45,69,29
95,42,96,43
44,91,31,89
69,62,97,92
30,14,62,7
42,85,61,64
11,74,25,59
40,9,38,63
28,28,54,42
26,36,31,29
35,59,71,8
78,42,3,34
99,20,29,56
51,47,47,33
23,85,39,39
43,38,10,42
23,2,5,6
95,78,73,6
92,52,6,45
81,37,14,19
47,6,83,69
50,18,40,73
95,68,58,44
92,94,6,94
45,18,73,53
48,20,56,18
33,75,86,85
81,19,23,66
10,97,61,39
63,41,82,3
9,75,61,66
99,21,12,76
82,47,76,70
36,86,76,65
60,86,62,41
88,3,75,70
16,79,79,66
30,39,78,97
35,37,37,19
57,34,60,45
3,86,60,58
76,72,25,9
28,72,13,92
36,17,74,39
96,72,48,39
56,20,25,76
3,11,10,67
30,79,26,90
31,77,50,87
89,68,83,93
62,59,81,41
5,22,54,18
2,7,7,81
27,66,64,36
4,66,37,15
53,94,57,77
1,88,48,98
98,94,83,30
30,25,42,71
43,26,43,17
22,63,53,1
98,1,68,17
7,30,38,4
48,23,64,64
23,51,14,60
20,97,77,93
15,50,83,68
18,52,51,82
21,24,70,12
67,92,18,4
86,77,85,43
73,12,70,28
25,55,25,58
40,85,37,13
27,37,74,91
51,2,19,84
12,24,26,76
11,16,74,20
87,23,42,81
62,23,47,3
2,64,6,77
47,86,37,1
52,77,59,90
93,11,12,35
80,72,44,85
41,51,68,90
20,62,50,23
22,45,61,10
42,21,72,60
89,38,26,32
71,97,15,20
28,63,35,75
10,73,30,66
56,75,33,60
89,96,97,88
6,79,49,18
88,84,20,6
45,61,84,91
29,19,81,61
22,79,24,75
37,31,71,3
95,12,26,91
50,54,51,80
50,65,54,34
8,90,18,18
99,49,59,52
17,99,94,32
9,5,74,95
40,43,42,22
96,46,49,10
9,30,97,48
33,32,59,81
30,44,72,57
37,46,57,29
34,21,68,88
38,84,63,4
55,6,99,7
83,44,32,25
52,87,51,25
19,97,37,94
31,61,66,97
75,77,72,83
55,61,55,15
51,96,64,40
94,3,5,45
11,1,88,31
29,78,55,76
53,86,96,87
75,80,36,90
11,18,64,70
11,61,24,68
96,30,1,52
32,85,76,29
96,28,17,66
29,6,52,28
5,66,33,84
98,31,22,24
52,90,92,16
38,31,98,29
3,17,85,13
89,76,18,59
66,53,73,74
19,58,45,11
34,72,65,20
89,4,44,94
96,17,60,88
35,78,99,57
71,50,91,99
40,9,63,66
97,44,66,24
46,38,8,84
92,31,75,23
57,51,46,38
18,65,3,58
36,73,95,61
93,27,37,10
34,88,95,69
98,12,8,31
54,36,83,28
22,33,16,86
60,25,89,51
11,9,34,22
97,57,52,77
34,48,54,38
75,47,70,29
45,13,99,32
71,17,84,47
27,66,56,97
3,23,42,77
41,79,29,86
45,80,61,91
40,1,97,16
49,75,47,17
84,98,11,95
13,74,9,14
35,55,4,26
43,61,22,70
88,97,79,29
14,26,60,25
9,74,32,58
72,14,44,44
45,94,13,86
81,22,79,52
13,23,40,55
84,85,23,89
40,36,71,59
44,62,65,22
4,82,92,49
51,86,22,38
98,89,9,86
68,94,55,30
21,16,22,61
47,16,44,83
79,11,14,57
81,98,80,56
45,73,40,7
69,19,9,31
82,26,20,60
46,48,41,28
72,92,46,44
69,32,37,98
87,50,18,28
46,22,48,62
89,49,60,57
78,82,69,33
89,4,17,42
81,74,86,83
16,29,89,48
42,54,22,80
53,49,22,38
11,92,78,1
72,6,23,21
60,30,5,38
36,50,21,89
8,70,75,58
10,85,60,17
38,30,24,57
28,38,80,95
27,78,41,27
66,82,82,92
54,57,15,91
33,72,75,94
58,97,58,66
86,20,39,12
77,79,53,40
34,27,67,40
12,43,96,21
45,67,55,14
30,56,65,9
33,50,88,15
54,78,32,16
64,26,22,25
39,58,43,14
48,12,47,42
51,25,78,50
45,5,49,42
94,48,71,2
30,68,53,60
75,95,25,15
3,41,58,38
64,16,71,77
73,45,51,43
2,57,55,21
77,51,16,29
8,62,38,72
73,78,14,29
17,70,99,57
30,57,88,50
38,55,20,92
97,48,41,25
59,24,79,33
62,84,24,46
90,40,59,4
21,66,23,16
5,7,82,1
84,43,21,23
99,15,65,53
49,25,71,67
31,37,72,98
58,45,21,54
72,90,18,97
56,65,67,1
36,83,59,39
78,96,64,51
26,98,40,43
89,78,12,1
21,58,61,45
11,62,92,88
13,1,13,35
5,82,52,62
44,65,92,74
80,93,53,67
70,86,17,79
2,52,39,79
37,61,41,94
10,16,69,83
40,24,77,78
99,17,90,31
52,2,1,63
40,63,49,96
78,23,54,60
33,15,8,82
56,94,2,40
79,10,35,45
29,92,82,2
17,29,22,87
55,90,1,88
12,15,21,98
85,69,83,34
36,12,97,44
55,45,56,56
75,13,57,71
63,20,8,35
30,32,64,72
6,87,55,81
95,25,28,13
76,60,67,12
95,95,54,57
80,76,55,46
59,70,9,62
82,32,61,18
20,58,93,44
52,8,43,89
31,9,82,27
52,60,90,27
3,59,44,82
66,30,55,46
38,79,47,7
61,16,78,96
95,75,14,7
54,83,40,46
26,25,24,9
45,67,32,20
5,67,51,22
5,3,55,67
70,46,88,95
54,29,29,17
31,78,75,66
88,25,72,81
95,95,67,79
24,15,1,67
37,10,26,50
11,39,36,97
38,69,54,6
38,9,63,38
85,53,9,30
62,96,97,45
88,65,33,77
21,61,66,74
85,14,48,63
66,23,77,32
26,71,84,65
45,39,10,74
36,60,81,73
42,31,19,38
76,87,5,60
41,95,50,31
67,74,37,16
94,75,1,37
41,72,6,84
20,43,10,87
53,86,3,51
86,25,92,56
52,21,38,23
18,55,13,63
81,98,73,31
32,89,10,58
51,88,63,22
84,35,5,71
22,27,50,88
57,5,40,16
44,78,47,69
49,63,20,89
35,58,55,83
62,11,20,78
13,73,8,55
3,94,85,79
68,22,27,46
73,66,22,75
45,68,21,41
23,16,8,2
14,16,8,64
31,91,10,36
17,48,57,5
95,79,22,65
22,38,7,37
45,24,7,10
70,22,1,76
21,81,78,5
35,10,78,90
70,8,94,34
75,92,81,20
38,84,86,99
28,33,66,98
45,41,23,84
69,53,97,8
63,77,22,37
78,98,31,46
99,69,14,7
66,53,55,21
64,25,48,46
51,84,81,86
88,49,21,63
26,69,87,94
12,58,68,64
8,99,71,1
50,33,88,58
95,50,68,75
89,83,37,20
40,35,98,15
93,39,66,24
58,51,60,28
5,46,44,36
10,35,74,97
23,24,63,48
18,41,16,88
79,28,47,19
38,48,58,27
37,17,7,85
73,1,17,59
77,41,44,22
68,1,57,93
52,55,99,22
41,75,86,34
18,51,11,15
2,77,55,31
63,76,73,32
19,9,57,94
21,57,95,26
38,81,58,39
44,1,78,94
78,60,9,56
26,14,7,26
17,16,5,33
9,50,7,1
11,12,85,91
37,42,99,70
84,24,14,11
73,77,22,27
99,45,65,48
89,91,26,77
40,39,93,43
58,60,22,19
62,43,66,58
42,90,89,21
71,20,13,15
74,81,19,91
7,20,94,57
5,89,49,55
73,42,94,63
35,28,69,79
8,42,95,95
95,47,29,51
10,4,29,23
83,11,90,90
86,2,38,4
48,65,9,17
22,67,75,89
44,26,19,87
8,48,7,86
33,68,15,54
37,38,35,44
7,88,62,12
34,4,41,90
62,48,76,15
65,69,45,13
21,45,19,92
25,4,6,26
69,50,31,35
23,29,7,5
83,3,79,26
11,41,67,69
45,98,1,68
52,26,10,58
81,57,56,34
45,5,95,54
55,5,41,91
79,76,91,62
5,66,38,82
21,22,19,28
78,38,8,81
76,85,70,57
65,59,50,46
67,72,75,78
31,12,41,96
81,31,32,7
88,99,38,63
99,52,13,29
16,8,92,25
10,41,1,99
92,38,25,77
78,49,22,67
12,7,14,97
32,58,60,55
2,44,55,32
69,62,4,61
68,95,29,64
19,32,13,10
40,91,10,16
78,4,28,18
57,80,2,1
86,62,34,38
89,49,52,74
92,39,8,60
29,10,64,23
93,99,56,23
13,20,61,84
55,81,74,52
67,67,72,52
18,2,90,33
22,89,59,68
55,74,35,87
46,12,36,86
28,24,85,31
6,58,16,34
17,49,38,42
19,55,49,87
8,86,33,78
8,1,56,49
79,50,28,46
46,56,41,82
41,8,28,49
59,31,65,25
79,96,52,37
17,43,80,3
68,72,37,25
49,64,14,83
64,9,1,66
49,58,73,27
43,69,54,37
85,62,52,46
92,73,48,72
72,41,54,76
62,5,83,73
18,80,99,97
52,83,50,19
30,40,4,37
4,7,14,15
80,55,82,64
71,78,99,1
13,22,40,85
53,42,34,73
12,86,16,52
19,94,75,58
25,59,1,76
28,30,92,13
86,70,68,89
86,82,10,54
5,80,91,16
24,26,11,34
26,16,3,11
6,76,20,16
27,40,81,21
78,99,16,12
75,39,50,96
22,50,62,2
10,62,24,74
